Wall time,Step,Value
1651633507.321053,200,10.100000381469727
1651633550.5352502,400,11.850000381469727
1651633579.4863179,600,11.233333587646484
1651633614.5124128,800,10.649999618530273
1651633657.1010902,1000,12.380000114440918
1651633690.2860198,1200,12.766666412353516
1651633718.0430603,1400,12.785714149475098
1651633743.3792825,1600,13.737500190734863
1651633765.8872514,1800,14.433333396911621
1651633788.811378,2000,13.850000381469727
1651633811.675421,2200,14.5600004196167
1651633834.092376,2400,14.390000343322754
1651633860.1420264,2600,15.359999656677246
1651633885.4450326,2800,17.5
1651633910.2415266,3000,18.329999923706055
1651633937.176838,3200,17.950000762939453
1651633963.28853,3400,18.200000762939453
1651633990.6787012,3600,18.75
1651634018.8523197,3800,19.209999084472656
1651634043.9496202,4000,19.969999313354492
1651634068.14128,4200,20.780000686645508
1651634091.0586603,4400,22.81999969482422
1651634113.5749435,4600,22.989999771118164
1651634135.9629176,4800,23.260000228881836
1651634160.6898267,5000,22.700000762939453
1651634184.1678183,5200,25.81999969482422
1651634208.4561853,5400,28.270000457763672
1651634234.234639,5600,29.190000534057617
1651634269.9279306,5800,29.209999084472656
1651634305.6947947,6000,30.8799991607666
1651634336.9062188,6200,33.04999923706055
1651634369.780092,6400,32.0099983215332
1651634403.5996099,6600,33.650001525878906
1651634445.8611288,6800,34.68000030517578
1651634478.2574294,7000,35.279998779296875
1651634507.4343207,7200,34.220001220703125
1651634551.1413376,7400,33.91999816894531
1651634587.8561456,7600,32.650001525878906
1651634628.3567603,7800,32.81999969482422
1651634678.1126049,8000,33.290000915527344
1651634721.6206017,8200,30.56999969482422
1651634783.547416,8400,31.510000228881836
1651634828.2204099,8600,30.979999542236328
1651634873.3168662,8800,30.270000457763672
1651634912.8152404,9000,32.2599983215332
1651634960.3787963,9200,31.6299991607666
1651634998.4926457,9400,32.25
1651635030.4369848,9600,33.66999816894531
1651635066.2387567,9800,35.61000061035156
1651635098.5110767,10000,34.47999954223633
1651635126.5180883,10200,37.279998779296875
1651635150.78075,10400,39.279998779296875
1651635174.3351765,10600,39.9900016784668
1651635204.9708986,10800,39.61000061035156
1651635229.475995,11000,39.709999084472656
1651635252.782584,11200,41.93000030517578
1651635276.388364,11400,42.650001525878906
1651635304.911343,11600,45.400001525878906
1651635331.4579759,11800,46.72999954223633
1651635356.2416146,12000,49.810001373291016
1651635381.8905857,12200,49.7599983215332
1651635410.6084068,12400,49.619998931884766
1651635436.3750367,12600,49.56999969482422
1651635459.3431382,12800,51.470001220703125
1651635483.7701836,13000,51.880001068115234
1651635505.1249075,13200,54.540000915527344
1651635526.554842,13400,56.630001068115234
1651635551.298029,13600,57.220001220703125
1651635577.6630487,13800,57.09000015258789
1651635602.6310136,14000,55.869998931884766
1651635627.2122295,14200,57.91999816894531
1651635652.5789502,14400,60.61000061035156
1651635680.9799004,14600,62.790000915527344
1651635708.5264177,14800,63.83000183105469
1651635726.5211718,15000,65.16999816894531
1651635743.107052,15200,65.12999725341797
1651635759.8954706,15400,63.68000030517578
1651635781.0734303,15600,63.5
1651635803.2046576,15800,65.75
1651635824.0551121,16000,69.7699966430664
1651635842.8440201,16200,68.27999877929688
1651635862.6222188,16400,67.47000122070312
1651635889.6803868,16600,69.91999816894531
1651635927.0936768,16800,70.94000244140625
1651635958.6438751,17000,70.44000244140625
1651635978.8931327,17200,69.41000366210938
1651635997.2719004,17400,70.97000122070312
1651636021.1941452,17600,71.47000122070312
1651636043.8704996,17800,72.30000305175781
1651636063.1657195,18000,70.05999755859375
1651636082.226807,18200,72.11000061035156
1651636101.6470234,18400,70.87999725341797
1651636121.348975,18600,70.6500015258789
1651636142.7334855,18800,70.55999755859375
1651636161.3130562,19000,72.5999984741211
1651636179.7433486,19200,73.41000366210938
1651636198.0359168,19400,72.95999908447266
1651636218.5461888,19600,72.0999984741211
1651636249.564695,19800,72.08000183105469
1651636285.4566762,20000,74.19000244140625
1651636317.0580363,20200,76.81999969482422
1651636350.4741552,20400,79.94999694824219
1651636382.7708483,20600,80.27999877929688
1651636416.3545551,20800,81.83000183105469
1651636445.688283,21000,81.4000015258789
1651636476.9604917,21200,80.8499984741211
1651636513.3592324,21400,82.58999633789062
1651636555.1962187,21600,86.5
1651636597.5875988,21800,83.62999725341797
1651636638.2736502,22000,83.20999908447266
1651636676.514751,22200,80.62000274658203
1651636711.8540075,22400,80.9000015258789
1651636744.3978071,22600,80.9000015258789
1651636781.3017728,22800,80.3499984741211
1651636812.4351473,23000,80.37000274658203
1651636863.6603272,23200,81.8499984741211
1651636900.2330227,23400,82.62999725341797
1651636940.2701747,23600,79.94999694824219
1651636968.611405,23800,81.55999755859375
1651637001.6432693,24000,80.58000183105469
1651637038.3511088,24200,80.5199966430664
1651637088.5818722,24400,80.66000366210938
1651637130.0330288,24600,80.08999633789062
1651637168.5561333,24800,79.69000244140625
1651637211.9402404,25000,79.7300033569336
1651637251.0721197,25200,79.52999877929688
1651637286.675164,25400,76.30000305175781
1651637309.354011,25600,78.16999816894531
1651637363.8921647,25800,79.27999877929688
1651637405.3518271,26000,79.69000244140625
1651637441.763531,26200,79.48999786376953
1651637474.1687622,26400,77.81999969482422
1651637513.896396,26600,78.30999755859375
1651637557.0272593,26800,79.58000183105469
1651637594.4871716,27000,79.70999908447266
1651637628.3157804,27200,80.43000030517578
1651637659.9529428,27400,84.7300033569336
1651637694.6544442,27600,83.05999755859375
1651637727.144234,27800,82.45999908447266
1651637762.7924125,28000,84.33000183105469
1651637797.6320808,28200,87.18000030517578
1651637827.4145935,28400,86.91999816894531
1651637858.1869748,28600,86.95999908447266
1651637892.6995728,28800,85.86000061035156
1651637924.1431303,29000,85.4000015258789
1651637954.4092212,29200,86.79000091552734
1651637983.5719981,29400,83.76000213623047
1651638015.0248287,29600,83.20999908447266
1651638047.559295,29800,83.33999633789062
1651638074.7775862,30000,84.20999908447266
1651638100.714944,30200,83.66999816894531
1651638128.9122949,30400,86.77999877929688
1651638157.9725487,30600,84.22000122070312
1651638187.1513383,30800,86.43000030517578
1651638214.879921,31000,88.6500015258789
1651638244.0812995,31200,87.27999877929688
1651638270.3582165,31400,89.69000244140625
1651638298.7155583,31600,91.41000366210938
1651638337.5989654,31800,91.2699966430664
1651638374.3834777,32000,90.18000030517578
1651638410.1187158,32200,90.7699966430664
1651638435.6505995,32400,90.23999786376953
1651638461.18038,32600,93.26000213623047
1651638481.3430717,32800,91.4800033569336
1651638502.3235998,33000,91.48999786376953
1651638522.5907297,33200,91.9800033569336
1651638542.3682573,33400,92.16000366210938
1651638563.7560327,33600,92.68000030517578
1651638585.118132,33800,94.79000091552734
1651638605.824359,34000,93.31999969482422
1651638627.444444,34200,93.44999694824219
1651638648.3782244,34400,91.93000030517578
1651638670.2268646,34600,91.4800033569336
1651638691.9472618,34800,91.79000091552734
1651638713.6041884,35000,92.31999969482422
1651638735.9873395,35200,91.80999755859375
1651638757.4977202,35400,90.45999908447266
1651638778.1959953,35600,90.5999984741211
1651638798.259351,35800,87.94999694824219
1651638821.1200068,36000,90.41000366210938
1651638842.621449,36200,89.79000091552734
1651638877.9358761,36400,90.80999755859375
1651638926.1435332,36600,91.31999969482422
1651638971.6414435,36800,93.30999755859375
1651639011.2681055,37000,92.43000030517578
1651639052.089392,37200,93.69999694824219
1651639087.523992,37400,93.63999938964844
1651639125.9191937,37600,92.52999877929688
1651639153.6406481,37800,94.01000213623047
1651639179.5119412,38000,92.22000122070312
1651639204.8834822,38200,91.61000061035156
1651639250.1236014,38400,92.44000244140625
1651639279.9368193,38600,92.7699966430664
1651639309.3953629,38800,91.20999908447266
1651639334.9343512,39000,91.05000305175781
1651639361.7003655,39200,91.37999725341797
1651639392.8703952,39400,91.56999969482422
1651639412.2747989,39600,92.0
1651639431.6592562,39800,92.69999694824219
1651639451.6656346,40000,94.1500015258789
