Wall time,Step,Value
1651625117.888108,200,20.899999618530273
1651625166.6779752,400,20.33333396911621
1651625212.5172164,600,19.677419662475586
1651625259.795892,800,20.738094329833984
1651625305.12123,1000,19.403846740722656
1651625346.4124546,1200,19.11111068725586
1651625384.720704,1400,19.945205688476562
1651625410.9408681,1600,19.214284896850586
1651625452.1043267,1800,18.5744686126709
1651625505.201995,2000,19.059999465942383
1651625553.3594277,2200,18.31999969482422
1651625593.5497508,2400,18.6200008392334
1651625625.9458761,2600,18.709999084472656
1651625667.7859564,2800,19.780000686645508
1651625719.5365834,3000,19.969999313354492
1651625766.740864,3200,19.950000762939453
1651625805.5160043,3400,19.56999969482422
1651625848.9070883,3600,20.440000534057617
1651625900.0692694,3800,21.670000076293945
1651625950.6466138,4000,20.65999984741211
1651625997.284047,4200,22.31999969482422
1651626031.7097511,4400,23.93000030517578
1651626071.6627111,4600,22.75
1651626116.195957,4800,22.010000228881836
1651626162.2797556,5000,21.860000610351562
1651626202.631106,5200,21.489999771118164
1651626240.6588233,5400,21.079999923706055
1651626272.496382,5600,21.3700008392334
1651626304.6196752,5800,22.959999084472656
1651626344.4458506,6000,22.290000915527344
1651626386.7752895,6200,21.399999618530273
1651626424.1561146,6400,20.219999313354492
1651626463.0153198,6600,21.110000610351562
1651626509.23867,6800,22.100000381469727
1651626549.7181945,7000,23.780000686645508
1651626582.9660687,7200,23.760000228881836
1651626619.5912905,7400,23.93000030517578
1651626658.730218,7600,23.950000762939453
1651626702.4198492,7800,23.770000457763672
1651626745.1664488,8000,23.510000228881836
1651626777.6244311,8200,24.059999465942383
1651626807.8565753,8400,24.780000686645508
1651626838.0036945,8600,24.940000534057617
1651626869.2715185,8800,25.940000534057617
1651626898.028824,9000,25.110000610351562
1651626928.8778934,9200,24.81999969482422
1651626962.517124,9400,25.229999542236328
1651626993.1510642,9600,25.18000030517578
1651627025.6121461,9800,25.6200008392334
1651627061.4910674,10000,26.290000915527344
1651627094.878834,10200,27.59000015258789
1651627125.982758,10400,28.31999969482422
1651627155.5348597,10600,29.420000076293945
1651627185.8231223,10800,28.8700008392334
1651627212.2013326,11000,29.1200008392334
1651627245.3391814,11200,29.90999984741211
1651627281.5277202,11400,30.450000762939453
1651627314.935187,11600,31.770000457763672
1651627351.5496516,11800,31.920000076293945
1651627388.938911,12000,32.119998931884766
1651627469.022634,12200,32.90999984741211
1651627509.435934,12400,33.72999954223633
1651627544.6492457,12600,32.84000015258789
1651627581.3225448,12800,33.290000915527344
1651627614.57587,13000,34.72999954223633
1651627646.390556,13200,34.869998931884766
1651627678.672983,13400,34.45000076293945
1651627705.1556103,13600,33.720001220703125
1651627739.0749936,13800,33.88999938964844
1651627775.6124587,14000,33.09000015258789
1651627829.9406366,14200,32.099998474121094
1651627875.4949868,14400,33.619998931884766
1651627912.0954518,14600,36.060001373291016
1651627955.6748803,14800,36.79999923706055
1651628009.52571,15000,37.689998626708984
1651628071.199689,15200,39.27000045776367
1651628122.0287683,15400,40.9900016784668
1651628169.0587525,15600,42.369998931884766
1651628215.1829212,15800,43.47999954223633
1651628264.7753916,16000,45.11000061035156
1651628319.8614657,16200,44.810001373291016
1651628375.400085,16400,43.939998626708984
1651628423.5598197,16600,43.189998626708984
1651628461.146427,16800,42.81999969482422
1651628514.9758735,17000,41.84000015258789
1651628567.2058427,17200,41.84000015258789
1651628627.136156,17400,41.810001373291016
1651628696.9894907,17600,43.36000061035156
1651628738.8116918,17800,43.2400016784668
1651628790.2586977,18000,43.77000045776367
1651628852.019238,18200,45.709999084472656
1651628899.88532,18400,47.45000076293945
1651628936.8186588,18600,48.040000915527344
1651628975.570733,18800,49.900001525878906
1651629025.25211,19000,52.13999938964844
1651629078.9446504,19200,53.060001373291016
1651629131.2299573,19400,54.97999954223633
1651629182.8033779,19600,55.790000915527344
1651629226.674842,19800,57.15999984741211
1651629264.6630585,20000,58.599998474121094
1651629303.0227969,20200,59.08000183105469
1651629344.0133274,20400,59.619998931884766
1651629396.5565858,20600,61.849998474121094
1651629437.4343765,20800,62.56999969482422
1651629473.8908007,21000,62.439998626708984
1651629518.117961,21200,63.88999938964844
1651629558.778907,21400,64.30999755859375
1651629599.7627542,21600,64.33000183105469
1651629638.5972998,21800,63.779998779296875
1651629679.747005,22000,63.25
1651629733.1014454,22200,63.810001373291016
1651629794.521307,22400,63.529998779296875
1651629840.04425,22600,63.779998779296875
1651629880.8037236,22800,63.650001525878906
1651629928.8208191,23000,64.33000183105469
1651629964.4378924,23200,63.7599983215332
1651630001.3607633,23400,63.689998626708984
1651630045.7827625,23600,64.11000061035156
1651630092.7419739,23800,66.04000091552734
