Wall time,Step,Value
1649491447.127264,200,9.899999618530273
1649491462.724821,400,9.600000381469727
1649491477.291795,600,8.333333015441895
1649491494.5409725,800,8.829268455505371
1649491511.9216123,1000,9.450980186462402
1649491529.2430031,1200,8.459016799926758
1649491543.752814,1400,9.028168678283691
1649491560.5149896,1600,9.012345314025879
1649491577.6012943,1800,9.565217018127441
1649491594.2904906,2000,8.9399995803833
1649491615.2849498,2200,9.359999656677246
1649491631.2637146,2400,9.829999923706055
1649491650.6890593,2600,10.100000381469727
1649491671.9034982,2800,10.09000015258789
1649491694.7593226,3000,9.739999771118164
1649491710.0032833,3200,10.359999656677246
1649491732.5979955,3400,11.149999618530273
1649491754.0047808,3600,11.460000038146973
1649491769.3022196,3800,12.229999542236328
1649491790.1956384,4000,13.1899995803833
1649491811.3079422,4200,13.489999771118164
1649491827.631771,4400,13.579999923706055
1649491846.5126987,4600,13.9399995803833
1649491871.9666123,4800,15.399999618530273
1649491892.649628,5000,15.90999984741211
1649491910.2620556,5200,17.15999984741211
1649491931.7919352,5400,16.270000457763672
1649491951.3793526,5600,16.15999984741211
1649491966.5253243,5800,16.290000915527344
1649491987.3165064,6000,16.100000381469727
1649492007.497497,6200,16.170000076293945
1649492022.0829725,6400,15.869999885559082
1649492041.1993322,6600,16.3799991607666
1649492063.5844615,6800,15.460000038146973
1649492083.333212,7000,16.610000610351562
1649492098.6675324,7200,15.279999732971191
1649492118.6090133,7400,15.970000267028809
1649492140.9278965,7600,16.170000076293945
1649492159.268844,7800,16.639999389648438
1649492173.9526064,8000,17.0
1649492190.977782,8200,17.360000610351562
1649492208.1759315,8400,18.18000030517578
1649492223.5896528,8600,18.239999771118164
1649492240.5284636,8800,18.739999771118164
1649492260.8125966,9000,18.309999465942383
1649492280.595855,9200,19.770000457763672
1649492296.4486883,9400,19.790000915527344
1649492317.1124768,9600,20.049999237060547
1649492338.5649567,9800,21.010000228881836
1649492354.7683165,10000,21.479999542236328
1649492375.1519341,10200,21.280000686645508
