Wall time,Step,Value
1649538654.628902,200,7.599999904632568
1649538659.0156565,400,5.900000095367432
1649538660.6358626,600,8.066666603088379
1649538662.4963057,800,9.449999809265137
1649538665.687084,1000,9.899999618530273
1649538669.059246,1200,9.733333587646484
1649538672.222011,1400,9.942856788635254
1649538676.3928208,1600,10.475000381469727
1649538678.4555826,1800,10.45555591583252
1649538679.294546,2000,10.770000457763672
1649538680.108856,2200,10.470000267028809
1649538681.2259414,2400,11.680000305175781
1649538684.2326028,2600,12.010000228881836
1649538685.3586946,2800,11.970000267028809
1649538687.9298444,3000,12.180000305175781
1649538689.4904525,3200,12.380000114440918
1649538693.5583148,3400,11.880000114440918
1649538698.279587,3600,11.779999732971191
1649538702.3238356,3800,12.029999732971191
1649538704.6873124,4000,11.75
1649538706.687736,4200,12.829999923706055
1649538707.8966491,4400,12.550000190734863
1649538711.6632376,4600,13.380000114440918
1649538713.5527017,4800,12.520000457763672
1649538716.6079535,5000,13.3100004196167
1649538718.025048,5200,13.84000015258789
1649538719.0654194,5400,14.6899995803833
1649538721.6145995,5600,14.210000038146973
1649538723.482872,5800,15.010000228881836
1649538725.5702713,6000,15.420000076293945
1649538726.5053287,6200,16.610000610351562
1649538727.4973307,6400,16.5
1649538728.491551,6600,17.1299991607666
1649538729.9156952,6800,18.649999618530273
1649538731.2097588,7000,18.8799991607666
1649538732.1781735,7200,19.459999084472656
1649538733.0967143,7400,19.520000457763672
1649538734.0690992,7600,20.260000228881836
1649538735.4921396,7800,20.459999084472656
1649538736.482886,8000,19.90999984741211
1649538737.3848386,8200,21.3799991607666
1649538738.4204044,8400,21.350000381469727
1649538739.5833216,8600,21.3799991607666
1649538741.292201,8800,21.610000610351562
1649538742.2180808,9000,22.239999771118164
1649538743.7373528,9200,22.579999923706055
1649538746.054994,9400,23.170000076293945
1649538747.2708998,9600,24.15999984741211
1649538748.3419428,9800,24.65999984741211
1649538749.3557613,10000,25.389999389648438
1649538752.0068073,10200,24.920000076293945
1649538753.1865773,10400,25.170000076293945
1649538754.06957,10600,25.90999984741211
1649538754.9549048,10800,26.25
1649538757.6785924,11000,26.889999389648438
1649538760.8687656,11200,27.950000762939453
