Wall time,Step,Value
1649485126.9938552,200,9.666666984558105
1649485162.1990306,400,9.965517044067383
1649485195.583497,600,9.409090995788574
1649485218.3545146,800,10.732142448425293
1649485238.2252471,1000,10.972222328186035
1649485263.1572473,1200,11.168539047241211
1649485305.2667193,1400,11.210000038146973
1649485345.4581633,1600,11.539999961853027
1649485385.3175397,1800,11.5
1649485417.7345424,2000,11.329999923706055
1649485438.1100454,2200,11.739999771118164
1649485457.6139119,2400,11.989999771118164
1649485487.0800593,2600,13.420000076293945
1649485519.6545086,2800,13.479999542236328
1649485548.4032266,3000,14.420000076293945
1649485579.3266554,3200,14.0
1649485610.8321052,3400,13.609999656677246
1649485640.852522,3600,12.760000228881836
1649485674.1026628,3800,12.859999656677246
1649485710.3122401,4000,12.199999809265137
1649485745.5180979,4200,11.210000038146973
1649485769.1728594,4400,12.420000076293945
1649485788.6740532,4600,13.5600004196167
1649485809.8510497,4800,13.010000228881836
1649485844.6762884,5000,13.050000190734863
1649485881.1376255,5200,14.5600004196167
1649485915.6645837,5400,14.470000267028809
1649485952.399879,5600,14.729999542236328
1649485980.4663723,5800,14.140000343322754
1649485999.494943,6000,15.449999809265137
1649486019.926412,6200,15.529999732971191
1649486053.0606122,6400,16.65999984741211
1649486089.610883,6600,16.3799991607666
1649486122.557385,6800,16.84000015258789
1649486157.526457,7000,16.860000610351562
1649486191.8065596,7200,17.350000381469727
1649486218.850821,7400,16.979999542236328
1649486244.1858327,7600,16.200000762939453
1649486271.984212,7800,16.6299991607666
1649486298.9863727,8000,17.90999984741211
1649486324.5018785,8200,18.290000915527344
1649486351.7202373,8400,19.3700008392334
1649486381.9771152,8600,20.459999084472656
1649486412.6382833,8800,21.75
1649486444.5253842,9000,23.510000228881836
1649486465.9724777,9200,23.6200008392334
1649486485.3126493,9400,23.719999313354492
1649486509.318945,9600,24.610000610351562
1649486538.6842792,9800,25.1299991607666
1649486564.0811627,10000,25.940000534057617
1649486586.6204138,10200,25.450000762939453
1649486608.1750748,10400,25.360000610351562
1649486628.9037974,10600,25.399999618530273
1649486652.1537752,10800,25.399999618530273
1649486678.3162658,11000,25.270000457763672
1649486708.0692327,11200,26.15999984741211
1649486738.2051582,11400,26.670000076293945
1649486762.7731788,11600,27.649999618530273
1649486782.0754247,11800,28.56999969482422
1649486804.785359,12000,29.270000457763672
1649486836.8197174,12200,28.719999313354492
1649486872.010146,12400,27.93000030517578
1649486906.837366,12600,26.959999084472656
1649486941.6995814,12800,26.270000457763672
1649486970.20281,13000,26.329999923706055
1649486989.3537033,13200,26.010000228881836
1649487010.2403996,13400,27.450000762939453
1649487043.0526695,13600,28.079999923706055
1649487080.6679199,13800,28.889999389648438
1649487121.232557,14000,28.670000076293945
1649487155.3998928,14200,28.600000381469727
1649487174.9321578,14400,28.520000457763672
1649487195.2905006,14600,27.8700008392334
1649487223.073982,14800,27.350000381469727
1649487265.5858576,15000,27.290000915527344
1649487309.0971618,15200,27.15999984741211
1649487347.4375668,15400,27.549999237060547
1649487374.6561472,15600,28.3799991607666
