Wall time,Step,Value
1649538654.103876,200,9.4375
1649538655.282566,400,11.741935729980469
1649538658.899935,600,9.391304016113281
1649538660.5062854,800,9.873015403747559
1649538661.889695,1000,9.362500190734863
1649538663.119638,1200,9.104166984558105
1649538665.6332722,1400,9.220000267028809
1649538668.8856368,1600,8.369999885559082
1649538672.0422833,1800,9.140000343322754
1649538676.2555175,2000,10.300000190734863
1649538678.2928054,2200,9.84000015258789
1649538679.0665128,2400,10.760000228881836
1649538679.7877872,2600,11.199999809265137
1649538681.0170052,2800,10.770000457763672
1649538683.8651018,3000,10.789999961853027
1649538684.667424,3200,10.670000076293945
1649538685.4995534,3400,11.430000305175781
1649538687.7532024,3600,12.109999656677246
1649538688.8527088,3800,10.850000381469727
1649538689.6757932,4000,13.119999885559082
1649538693.5299802,4200,13.350000381469727
1649538698.2239761,4400,12.829999923706055
1649538702.3161604,4600,14.210000038146973
1649538704.0585632,4800,13.880000114440918
1649538704.9426973,5000,14.770000457763672
1649538707.2039926,5200,14.15999984741211
1649538711.5686493,5400,14.130000114440918
1649538713.482947,5600,14.729999542236328
1649538716.367699,5800,13.680000305175781
1649538717.3088377,6000,12.65999984741211
1649538718.7971747,6200,13.050000190734863
1649538721.508829,6400,15.100000381469727
1649538723.3550658,6600,17.15999984741211
1649538725.7217586,6800,18.530000686645508
1649538727.1783311,7000,20.940000534057617
1649538728.232058,7200,22.579999923706055
1649538729.6543324,7400,24.239999771118164
1649538730.927803,7600,25.860000610351562
1649538731.794445,7800,26.850000381469727
1649538732.7087626,8000,26.56999969482422
1649538733.7005181,8200,27.530000686645508
1649538735.1399524,8400,28.260000228881836
1649538735.9737525,8600,30.520000457763672
1649538736.8912098,8800,29.549999237060547
1649538738.1671576,9000,30.34000015258789
1649538739.4993088,9200,33.0
1649538740.6812236,9400,32.40999984741211
1649538741.8313675,9600,33.279998779296875
1649538743.643385,9800,34.060001373291016
1649538746.1458452,10000,34.880001068115234
1649538747.8551676,10200,37.310001373291016
1649538748.6958761,10400,38.599998474121094
1649538749.5534873,10600,40.16999816894531
1649538751.731294,10800,41.79999923706055
1649538752.5362654,11000,42.29999923706055
1649538753.5277843,11200,41.4900016784668
1649538754.7038128,11400,42.52000045776367
1649538757.5990882,11600,42.939998626708984
1649538760.8329704,11800,43.560001373291016
1649538762.934987,12000,43.41999816894531
1649538766.445442,12200,43.86000061035156
1649538767.57686,12400,44.58000183105469
1649538768.528396,12600,46.11000061035156
1649538769.3985066,12800,45.20000076293945
1649538770.2499487,13000,46.029998779296875
1649538771.6717093,13200,45.84000015258789
1649538772.5323968,13400,46.16999816894531
1649538773.4257336,13600,45.470001220703125
1649538774.3938427,13800,45.290000915527344
1649538777.353055,14000,45.09000015258789
1649538778.9855523,14200,45.279998779296875
1649538779.9306033,14400,45.7400016784668
1649538780.8121986,14600,45.93000030517578
1649538781.715408,14800,46.58000183105469
1649538782.6752553,15000,46.84000015258789
1649538783.7297008,15200,48.0
1649538784.7271588,15400,48.900001525878906
1649538785.9389272,15600,48.7400016784668
1649538786.8395162,15800,48.369998931884766
1649538787.7992876,16000,47.810001373291016
1649538788.7056088,16200,46.97999954223633
1649538789.5514297,16400,47.630001068115234
1649538792.0723982,16600,48.06999969482422
1649538794.9235246,16800,48.869998931884766
1649538797.2589073,17000,48.88999938964844
1649538798.075105,17200,48.459999084472656
1649538801.5241687,17400,48.40999984741211
1649538802.6421568,17600,48.95000076293945
1649538804.301569,17800,47.869998931884766
1649538808.7127924,18000,47.08000183105469
1649538811.6051183,18200,47.41999816894531
1649538812.424884,18400,47.08000183105469
1649538813.4420767,18600,48.689998626708984
1649538814.9526072,18800,49.029998779296875
1649538815.7983463,19000,48.90999984741211
1649538816.7601187,19200,50.09000015258789
1649538817.890301,19400,50.04999923706055
1649538820.753005,19600,49.56999969482422
1649538825.6782224,19800,49.04999923706055
1649538829.2461421,20000,49.06999969482422
1649538830.1413045,20200,48.810001373291016
1649538831.4865375,20400,49.43000030517578
1649538832.6601431,20600,49.72999954223633
1649538834.364241,20800,49.54999923706055
1649538836.161104,21000,50.869998931884766
1649538836.977297,21200,50.72999954223633
1649538838.097673,21400,50.849998474121094
1649538838.9646313,21600,51.66999816894531
1649538840.1399596,21800,51.31999969482422
1649538841.3329737,22000,51.0
1649538842.3516798,22200,51.060001373291016
1649538843.2860997,22400,51.0
1649538844.206611,22600,51.2599983215332
1649538846.8097167,22800,51.380001068115234
1649538847.6012526,23000,51.650001525878906
1649538849.7874432,23200,51.779998779296875
1649538853.4741514,23400,51.689998626708984
1649538855.958445,23600,51.459999084472656
1649538859.7845001,23800,51.2599983215332
1649538861.993549,24000,51.15999984741211
1649538865.218097,24200,51.13999938964844
1649538868.0268712,24400,51.36000061035156
1649538869.693683,24600,52.04999923706055
1649538870.4859698,24800,51.9900016784668
1649538872.8078208,25000,52.310001373291016
1649538874.1836295,25200,52.66999816894531
1649538878.2858963,25400,52.9900016784668
1649538882.6579266,25600,52.689998626708984
1649538885.8293731,25800,52.689998626708984
1649538886.577417,26000,52.22999954223633
1649538888.3742685,26200,52.34000015258789
1649538889.6635697,26400,52.34000015258789
1649538890.5425997,26600,52.29999923706055
1649538891.3758829,26800,52.34000015258789
1649538892.4091563,27000,52.68000030517578
1649538893.552459,27200,53.04999923706055
1649538894.7777894,27400,53.04999923706055
1649538895.953089,27600,53.11000061035156
1649538896.8266213,27800,53.290000915527344
1649538897.6775947,28000,53.2400016784668
1649538898.6084385,28200,53.29999923706055
1649538900.481744,28400,53.5099983215332
1649538902.056121,28600,53.47999954223633
1649538902.8537881,28800,53.29999923706055
1649538904.6743636,29000,52.7599983215332
1649538907.1085825,29200,52.72999954223633
1649538908.932877,29400,52.689998626708984
1649538909.7393103,29600,52.630001068115234
1649538911.8241668,29800,52.599998474121094
1649538912.7224944,30000,52.84000015258789
1649538914.9831617,30200,53.209999084472656
1649538918.3967898,30400,53.04999923706055
1649538919.9065208,30600,53.029998779296875
1649538922.3282123,30800,53.11000061035156
1649538925.8401337,31000,52.970001220703125
1649538929.6927464,31200,52.970001220703125
1649538930.4333415,31400,52.970001220703125
1649538932.5501883,31600,53.33000183105469
1649538935.4772933,31800,53.40999984741211
1649538937.902033,32000,53.06999969482422
1649538938.6715379,32200,53.189998626708984
1649538941.2172694,32400,53.150001525878906
1649538945.4827905,32600,52.939998626708984
1649538949.0131288,32800,52.91999816894531
1649538951.8639727,33000,52.36000061035156
1649538952.9529247,33200,52.13999938964844
1649538953.8188426,33400,52.34000015258789
1649538955.398364,33600,52.36000061035156
1649538957.317751,33800,52.38999938964844
1649538958.411134,34000,52.38999938964844
1649538959.275795,34200,52.95000076293945
1649538960.1494675,34400,53.5099983215332
1649538961.2320879,34600,53.54999923706055
1649538962.8682022,34800,53.5099983215332
1649538965.008125,35000,53.5
1649538969.8672884,35200,52.91999816894531
1649538973.6230872,35400,52.689998626708984
1649538976.4679368,35600,52.13999938964844
1649538979.7889466,35800,52.119998931884766
1649538980.8200517,36000,51.84000015258789
1649538981.6878982,36200,51.970001220703125
1649538983.3593879,36400,52.54999923706055
1649538984.3712003,36600,52.7599983215332
1649538985.3883033,36800,53.310001373291016
1649538986.2758634,37000,53.349998474121094
1649538987.1251147,37200,52.88999938964844
1649538989.0939646,37400,52.880001068115234
1649538991.2639942,37600,52.880001068115234
1649538993.804679,37800,52.86000061035156
1649538994.6980624,38000,52.84000015258789
1649538996.0135612,38200,52.7599983215332
1649538997.5770857,38400,53.5
1649539000.0353584,38600,53.36000061035156
1649539001.0170765,38800,53.459999084472656
1649539002.0050402,39000,53.279998779296875
1649539002.8366024,39200,53.09000015258789
1649539003.7881253,39400,53.16999816894531
1649539006.3752832,39600,53.150001525878906
1649539007.908809,39800,53.43000030517578
1649539008.7887561,40000,53.40999984741211
