Wall time,Step,Value
1649538654.5547411,200,8.199999809265137
1649538658.7163873,400,8.5
1649538659.5336938,600,10.933333396911621
1649538660.752332,800,10.475000381469727
1649538662.4090896,1000,9.579999923706055
1649538665.467057,1200,9.816666603088379
1649538668.754259,1400,8.5
1649538672.0112019,1600,9.412500381469727
1649538676.1251478,1800,8.54444408416748
1649538678.0165963,2000,9.199999809265137
1649538678.8658051,2200,9.229999542236328
1649538679.6929424,2400,9.680000305175781
1649538680.9924448,2600,9.479999542236328
1649538684.0996869,2800,10.789999961853027
1649538685.2181094,3000,11.710000038146973
1649538687.4661376,3200,12.220000267028809
1649538688.348106,3400,13.600000381469727
1649538689.4391446,3600,12.539999961853027
1649538693.482389,3800,14.460000038146973
1649538698.2143936,4000,14.0
1649538701.8663557,4200,14.760000228881836
1649538702.897675,4400,15.270000457763672
1649538704.8365831,4600,15.010000228881836
1649538707.2300699,4800,14.130000114440918
1649538711.4001448,5000,14.069999694824219
1649538712.986575,5200,13.579999923706055
1649538713.883776,5400,13.880000114440918
1649538716.7452557,5600,15.670000076293945
1649538718.7142665,5800,14.819999694824219
1649538721.3717291,6000,15.470000267028809
1649538722.961257,6200,15.220000267028809
1649538723.875028,6400,15.430000305175781
1649538725.891743,6600,15.210000038146973
1649538727.0703142,6800,15.550000190734863
1649538728.0753431,7000,16.030000686645508
1649538729.5740473,7200,17.809999465942383
1649538730.5008605,7400,17.989999771118164
1649538731.4659486,7600,17.81999969482422
1649538732.4934049,7800,18.799999237060547
1649538733.533534,8000,19.6200008392334
1649538734.6097097,8200,20.479999542236328
1649538735.6761808,8400,20.6299991607666
1649538736.7720091,8600,22.280000686645508
1649538738.0178359,8800,22.969999313354492
1649538739.1200593,9000,23.100000381469727
1649538740.0066307,9200,22.81999969482422
1649538741.6853607,9400,24.030000686645508
1649538743.4541166,9600,24.649999618530273
1649538745.773399,9800,25.5
1649538746.6821544,10000,25.639999389648438
1649538748.148056,10200,26.719999313354492
1649538749.1985712,10400,27.350000381469727
1649538750.2255292,10600,28.030000686645508
1649538752.1613195,10800,28.670000076293945
1649538753.4151237,11000,30.030000686645508
1649538754.6483867,11200,30.610000610351562
1649538757.5442224,11400,30.81999969482422
1649538760.7124488,11600,31.270000457763672
1649538762.8366587,11800,31.610000610351562
1649538766.254195,12000,32.189998626708984
1649538767.156736,12200,31.84000015258789
1649538768.067169,12400,32.63999938964844
1649538769.1087043,12600,33.20000076293945
1649538770.0667856,12800,33.290000915527344
1649538771.2880487,13000,33.20000076293945
1649538772.2179224,13200,33.279998779296875
1649538773.1977897,13400,33.939998626708984
1649538774.32007,13600,34.36000061035156
1649538777.029782,13800,34.02000045776367
1649538777.9600732,14000,34.38999938964844
1649538779.301842,14200,34.7599983215332
1649538780.279536,14400,34.720001220703125
1649538781.2727513,14600,34.72999954223633
1649538782.2213655,14800,35.7599983215332
1649538783.1433582,15000,36.43000030517578
1649538784.0819101,15200,36.779998779296875
1649538785.0520859,15400,36.77000045776367
1649538786.2050846,15600,37.31999969482422
1649538787.19158,15800,38.06999969482422
1649538788.1380188,16000,38.400001525878906
1649538789.1206102,16200,38.72999954223633
1649538790.1291244,16400,38.63999938964844
1649538792.3261273,16600,38.790000915527344
1649538795.0824625,16800,38.689998626708984
1649538797.8874278,17000,38.630001068115234
1649538801.6891348,17200,39.18000030517578
1649538803.7985647,17400,39.290000915527344
1649538804.9049442,17600,39.099998474121094
1649538808.803366,17800,39.75
