Wall time,Step,Value
1649485126.5154507,200,16.100000381469727
1649485164.169999,400,16.049999237060547
1649485199.670799,600,16.066667556762695
1649485229.7393558,800,13.725000381469727
1649485261.322886,1000,12.579999923706055
1649485304.8035378,1200,11.550000190734863
1649485346.1615074,1400,11.528571128845215
1649485387.1554592,1600,11.25
1649485424.1280112,1800,11.288888931274414
1649485450.9311056,2000,11.020000457763672
1649485483.5465052,2200,10.1899995803833
1649485516.632853,2400,10.149999618530273
1649485546.3092256,2600,9.569999694824219
1649485577.9294045,2800,10.220000267028809
1649485609.8805065,3000,10.420000076293945
1649485640.2693114,3200,11.270000457763672
1649485673.5331094,3400,11.09000015258789
1649485711.7512715,3600,11.170000076293945
1649485749.265055,3800,11.380000114440918
1649485779.1995063,4000,11.880000114440918
1649485805.9352057,4200,12.640000343322754
1649485842.99496,4400,12.600000381469727
1649485880.3276386,4600,13.050000190734863
1649485915.238358,4800,13.59000015258789
1649485955.0331824,5000,12.989999771118164
1649485988.424444,5200,12.350000381469727
1649486016.0791533,5400,12.029999732971191
1649486050.6707156,5600,11.630000114440918
1649486087.2899075,5800,11.270000457763672
1649486121.5541866,6000,11.029999732971191
1649486155.7519329,6200,11.0
1649486188.081815,6400,10.579999923706055
1649486215.2098048,6600,10.569999694824219
1649486238.7741902,6800,10.3100004196167
1649486267.4826143,7000,11.029999732971191
1649486294.939246,7200,11.470000267028809
1649486322.1921644,7400,12.029999732971191
1649486349.2543223,7600,12.119999885559082
1649486381.3236508,7800,12.199999809265137
1649486414.0529144,8000,13.220000267028809
1649486448.9481082,8200,13.3100004196167
1649486477.6218684,8400,13.819999694824219
1649486505.5256732,8600,13.970000267028809
1649486533.5942342,8800,14.220000267028809
1649486556.1583905,9000,15.100000381469727
1649486579.047306,9200,14.869999885559082
1649486601.6278021,9400,14.829999923706055
1649486625.549116,9600,16.260000228881836
1649486651.1753037,9800,17.610000610351562
1649486678.0063293,10000,17.110000610351562
1649486709.2062006,10200,16.950000762939453
1649486742.3483436,10400,16.200000762939453
1649486772.5428667,10600,15.569999694824219
1649486801.011484,10800,14.960000038146973
1649486834.2326844,11000,15.0
1649486870.4188323,11200,14.850000381469727
1649486906.9674864,11400,15.279999732971191
1649486946.1969447,11600,14.960000038146973
